시군구별,연도,월,남자,여자,전체,성비
대전광역시,1998,06,816.0,704.0,1520.0,1.1590909090909092
대전광역시,1998,07,826.0,737.0,1563.0,1.1207598371777476
대전광역시,1998,08,769.0,732.0,1501.0,1.0505464480874316
대전광역시,1998,09,851.0,761.0,1612.0,1.1182654402102497
대전광역시,1998,10,850.0,792.0,1642.0,1.0732323232323233
대전광역시,1998,11,797.0,698.0,1495.0,1.1418338108882522
대전광역시,1998,12,818.0,750.0,1568.0,1.0906666666666667
대전광역시,1999,01,999.0,891.0,1890.0,1.121212121212121
대전광역시,1999,02,804.0,772.0,1576.0,1.0414507772020725
대전광역시,1999,03,840.0,815.0,1655.0,1.030674846625767
대전광역시,1999,04,833.0,738.0,1571.0,1.1287262872628727
대전광역시,1999,05,781.0,775.0,1556.0,1.007741935483871
대전광역시,1999,06,795.0,712.0,1507.0,1.1165730337078652
대전광역시,1999,07,819.0,676.0,1495.0,1.2115384615384615
대전광역시,1999,08,764.0,667.0,1431.0,1.1454272863568216
대전광역시,1999,09,797.0,743.0,1540.0,1.072678331090175
대전광역시,1999,10,769.0,793.0,1562.0,0.969735182849937
대전광역시,1999,11,763.0,710.0,1473.0,1.0746478873239436
대전광역시,1999,12,792.0,681.0,1473.0,1.1629955947136563
대전광역시,2000,01,973.0,886.0,1859.0,1.0981941309255079
대전광역시,2000,02,924.0,828.0,1752.0,1.1159420289855073
대전광역시,2000,03,977.0,858.0,1835.0,1.1386946386946386
대전광역시,2000,04,854.0,836.0,1690.0,1.0215311004784688
대전광역시,2000,05,862.0,737.0,1599.0,1.169606512890095
대전광역시,2000,06,708.0,701.0,1409.0,1.0099857346647647
대전광역시,2000,07,765.0,686.0,1451.0,1.1151603498542273
대전광역시,2000,08,774.0,777.0,1551.0,0.9961389961389961
대전광역시,2000,09,830.0,789.0,1619.0,1.0519645120405576
대전광역시,2000,10,847.0,818.0,1665.0,1.0354523227383863
대전광역시,2000,11,827.0,746.0,1573.0,1.1085790884718498
대전광역시,2000,12,781.0,786.0,1567.0,0.9936386768447837
대전광역시,2001,01,938.0,858.0,1796.0,1.0932400932400932
대전광역시,2001,02,793.0,744.0,1537.0,1.0658602150537635
대전광역시,2001,03,882.0,845.0,1727.0,1.0437869822485206
대전광역시,2001,04,758.0,751.0,1509.0,1.0093209054593875
대전광역시,2001,05,755.0,675.0,1430.0,1.1185185185185185
대전광역시,2001,06,653.0,562.0,1215.0,1.1619217081850535
대전광역시,2001,07,697.0,641.0,1338.0,1.0873634945397816
대전광역시,2001,08,700.0,653.0,1353.0,1.0719754977029097
대전광역시,2001,09,731.0,687.0,1418.0,1.0640465793304221
대전광역시,2001,10,696.0,645.0,1341.0,1.0790697674418606
대전광역시,2001,11,721.0,628.0,1349.0,1.1480891719745223
대전광역시,2001,12,660.0,617.0,1277.0,1.0696920583468394
대전광역시,2002,01,843.0,695.0,1538.0,1.2129496402877697
대전광역시,2002,02,692.0,659.0,1351.0,1.0500758725341426
대전광역시,2002,03,790.0,686.0,1476.0,1.151603498542274
대전광역시,2002,04,792.0,574.0,1366.0,1.3797909407665505
대전광역시,2002,05,689.0,610.0,1299.0,1.1295081967213114
대전광역시,2002,06,651.0,535.0,1186.0,1.216822429906542
대전광역시,2002,07,657.0,612.0,1269.0,1.0735294117647058
대전광역시,2002,08,657.0,612.0,1269.0,1.0735294117647058
대전광역시,2002,09,625.0,625.0,1250.0,1.0
대전광역시,2002,10,675.0,609.0,1284.0,1.1083743842364533
대전광역시,2002,11,604.0,590.0,1194.0,1.023728813559322
대전광역시,2002,12,613.0,536.0,1149.0,1.1436567164179106
대전광역시,2003,01,783.0,675.0,1458.0,1.16
대전광역시,2003,02,719.0,607.0,1326.0,1.1845140032948929
대전광역시,2003,03,759.0,753.0,1512.0,1.0079681274900398
대전광역시,2003,04,683.0,675.0,1358.0,1.0118518518518518
대전광역시,2003,05,616.0,636.0,1252.0,0.9685534591194969
대전광역시,2003,06,651.0,559.0,1210.0,1.1645796064400715
대전광역시,2003,07,628.0,551.0,1179.0,1.1397459165154264
대전광역시,2003,08,623.0,561.0,1184.0,1.1105169340463459
대전광역시,2003,09,676.0,640.0,1316.0,1.05625
대전광역시,2003,10,680.0,677.0,1357.0,1.0044313146233383
대전광역시,2003,11,688.0,647.0,1335.0,1.063369397217929
대전광역시,2003,12,637.0,588.0,1225.0,1.0833333333333333
대전광역시,2004,01,803.0,686.0,1489.0,1.1705539358600583
대전광역시,2004,02,666.0,646.0,1312.0,1.0309597523219813
대전광역시,2004,03,740.0,673.0,1413.0,1.099554234769688
대전광역시,2004,04,654.0,579.0,1233.0,1.1295336787564767
대전광역시,2004,05,641.0,560.0,1201.0,1.144642857142857
대전광역시,2004,06,566.0,603.0,1169.0,0.9386401326699834
대전광역시,2004,07,609.0,553.0,1162.0,1.1012658227848102
대전광역시,2004,08,644.0,597.0,1241.0,1.0787269681742044
대전광역시,2004,09,655.0,553.0,1208.0,1.1844484629294756
대전광역시,2004,10,687.0,663.0,1350.0,1.0361990950226245
대전광역시,2004,11,656.0,538.0,1194.0,1.2193308550185873
대전광역시,2004,12,521.0,531.0,1052.0,0.9811676082862524
대전광역시,2005,01,779.0,689.0,1468.0,1.1306240928882438
대전광역시,2005,02,553.0,546.0,1099.0,1.0128205128205128
대전광역시,2005,03,702.0,632.0,1334.0,1.110759493670886
대전광역시,2005,04,548.0,556.0,1104.0,0.9856115107913669
대전광역시,2005,05,610.0,554.0,1164.0,1.1010830324909748
대전광역시,2005,06,592.0,504.0,1096.0,1.1746031746031746
대전광역시,2005,07,585.0,525.0,1110.0,1.1142857142857143
대전광역시,2005,08,598.0,534.0,1132.0,1.1198501872659177
대전광역시,2005,09,591.0,554.0,1145.0,1.0667870036101084
대전광역시,2005,10,617.0,546.0,1163.0,1.13003663003663
대전광역시,2005,11,559.0,544.0,1103.0,1.0275735294117647
대전광역시,2005,12,492.0,540.0,1032.0,0.9111111111111111
대전광역시,2006,01,717.0,632.0,1349.0,1.134493670886076
대전광역시,2006,02,600.0,555.0,1155.0,1.0810810810810811
대전광역시,2006,03,741.0,650.0,1391.0,1.14
대전광역시,2006,04,602.0,595.0,1197.0,1.011764705882353
대전광역시,2006,05,624.0,554.0,1178.0,1.1263537906137184
대전광역시,2006,06,611.0,548.0,1159.0,1.114963503649635
대전광역시,2006,07,592.0,529.0,1121.0,1.1190926275992439
대전광역시,2006,08,612.0,579.0,1191.0,1.0569948186528497
대전광역시,2006,09,653.0,579.0,1232.0,1.1278065630397236
대전광역시,2006,10,631.0,583.0,1214.0,1.0823327615780447
대전광역시,2006,11,648.0,545.0,1193.0,1.1889908256880735
대전광역시,2006,12,560.0,549.0,1109.0,1.0200364298724955
대전광역시,2007,01,715.0,680.0,1395.0,1.0514705882352942
대전광역시,2007,02,640.0,609.0,1249.0,1.0509031198686372
대전광역시,2007,03,697.0,715.0,1412.0,0.9748251748251748
대전광역시,2007,04,671.0,658.0,1329.0,1.0197568389057752
대전광역시,2007,05,648.0,586.0,1234.0,1.10580204778157
대전광역시,2007,06,614.0,588.0,1202.0,1.0442176870748299
대전광역시,2007,07,637.0,607.0,1244.0,1.0494233937397035
대전광역시,2007,08,702.0,707.0,1409.0,0.9929278642149929
대전광역시,2007,09,717.0,651.0,1368.0,1.1013824884792627
대전광역시,2007,10,771.0,722.0,1493.0,1.0678670360110802
대전광역시,2007,11,677.0,672.0,1349.0,1.0074404761904763
대전광역시,2007,12,564.0,532.0,1096.0,1.0601503759398496
대전광역시,2008,01,803.0,759.0,1562.0,1.0579710144927537
대전광역시,2008,02,633.0,593.0,1226.0,1.0674536256323777
대전광역시,2008,03,628.0,627.0,1255.0,1.0015948963317385
대전광역시,2008,04,626.0,627.0,1253.0,0.9984051036682615
대전광역시,2008,05,626.0,607.0,1233.0,1.031301482701812
대전광역시,2008,06,581.0,556.0,1137.0,1.0449640287769784
대전광역시,2008,07,609.0,552.0,1161.0,1.1032608695652173
대전광역시,2008,08,673.0,595.0,1268.0,1.13109243697479
대전광역시,2008,09,668.0,650.0,1318.0,1.0276923076923077
대전광역시,2008,10,668.0,580.0,1248.0,1.1517241379310346
대전광역시,2008,11,629.0,551.0,1180.0,1.1415607985480944
대전광역시,2008,12,529.0,486.0,1015.0,1.0884773662551441
대전광역시,2009,01,761.0,680.0,1441.0,1.1191176470588236
대전광역시,2009,02,597.0,549.0,1146.0,1.0874316939890711
대전광역시,2009,03,689.0,571.0,1260.0,1.2066549912434326
대전광역시,2009,04,574.0,549.0,1123.0,1.0455373406193078
대전광역시,2009,05,547.0,535.0,1082.0,1.0224299065420561
대전광역시,2009,06,514.0,525.0,1039.0,0.979047619047619
대전광역시,2009,07,585.0,564.0,1149.0,1.0372340425531914
대전광역시,2009,08,581.0,584.0,1165.0,0.9948630136986302
대전광역시,2009,09,666.0,599.0,1265.0,1.1118530884808013
대전광역시,2009,10,605.0,558.0,1163.0,1.0842293906810037
대전광역시,2009,11,558.0,515.0,1073.0,1.083495145631068
대전광역시,2009,12,520.0,489.0,1009.0,1.0633946830265848
대전광역시,2010,01,675.0,637.0,1312.0,1.0596546310832025
대전광역시,2010,02,594.0,584.0,1178.0,1.0171232876712328
대전광역시,2010,03,604.0,610.0,1214.0,0.9901639344262295
대전광역시,2010,04,615.0,587.0,1202.0,1.0477001703577513
대전광역시,2010,05,574.0,525.0,1099.0,1.0933333333333333
대전광역시,2010,06,557.0,525.0,1082.0,1.0609523809523809
대전광역시,2010,07,593.0,539.0,1132.0,1.1001855287569573
대전광역시,2010,08,627.0,566.0,1193.0,1.107773851590106
대전광역시,2010,09,683.0,617.0,1300.0,1.106969205834684
대전광역시,2010,10,652.0,629.0,1281.0,1.0365659777424483
대전광역시,2010,11,679.0,612.0,1291.0,1.1094771241830066
대전광역시,2010,12,534.0,496.0,1030.0,1.0766129032258065
대전광역시,2011,01,747.0,709.0,1456.0,1.0535966149506346
대전광역시,2011,02,652.0,568.0,1220.0,1.147887323943662
대전광역시,2011,03,701.0,686.0,1387.0,1.021865889212828
대전광역시,2011,04,643.0,619.0,1262.0,1.0387722132471728
대전광역시,2011,05,635.0,639.0,1274.0,0.9937402190923318
대전광역시,2011,06,602.0,576.0,1178.0,1.0451388888888888
대전광역시,2011,07,623.0,569.0,1192.0,1.0949033391915641
대전광역시,2011,08,656.0,577.0,1233.0,1.1369150779896013
대전광역시,2011,09,597.0,570.0,1167.0,1.0473684210526315
대전광역시,2011,10,653.0,625.0,1278.0,1.0448
대전광역시,2011,11,602.0,518.0,1120.0,1.162162162162162
대전광역시,2011,12,546.0,495.0,1041.0,1.103030303030303
대전광역시,2012,01,735.0,679.0,1414.0,1.0824742268041236
대전광역시,2012,02,670.0,585.0,1255.0,1.1452991452991452
대전광역시,2012,03,712.0,641.0,1353.0,1.110764430577223
대전광역시,2012,04,661.0,648.0,1309.0,1.0200617283950617
대전광역시,2012,05,660.0,592.0,1252.0,1.114864864864865
대전광역시,2012,06,647.0,565.0,1212.0,1.1451327433628318
대전광역시,2012,07,598.0,640.0,1238.0,0.934375
대전광역시,2012,08,668.0,582.0,1250.0,1.147766323024055
대전광역시,2012,09,670.0,650.0,1320.0,1.0307692307692307
대전광역시,2012,10,658.0,625.0,1283.0,1.0528
대전광역시,2012,11,647.0,618.0,1265.0,1.0469255663430421
대전광역시,2012,12,517.0,611.0,1128.0,0.8461538461538461
대전광역시,2013,01,727.0,697.0,1424.0,1.043041606886657
대전광역시,2013,02,618.0,588.0,1206.0,1.0510204081632653
대전광역시,2013,03,592.0,609.0,1201.0,0.9720853858784894
대전광역시,2013,04,605.0,604.0,1209.0,1.0016556291390728
대전광역시,2013,05,601.0,530.0,1131.0,1.1339622641509435
대전광역시,2013,06,559.0,539.0,1098.0,1.0371057513914657
대전광역시,2013,07,629.0,557.0,1186.0,1.1292639138240574
대전광역시,2013,08,613.0,590.0,1203.0,1.0389830508474576
대전광역시,2013,09,617.0,592.0,1209.0,1.0422297297297298
대전광역시,2013,10,589.0,603.0,1192.0,0.9767827529021559
대전광역시,2013,11,510.0,557.0,1067.0,0.9156193895870736
대전광역시,2013,12,499.0,474.0,973.0,1.0527426160337552
대전광역시,2014,01,688.0,634.0,1322.0,1.085173501577287
대전광역시,2014,02,638.0,603.0,1241.0,1.0580431177446104
대전광역시,2014,03,610.0,588.0,1198.0,1.0374149659863945
대전광역시,2014,04,631.0,588.0,1219.0,1.0731292517006803
대전광역시,2014,05,619.0,542.0,1161.0,1.1420664206642066
대전광역시,2014,06,542.0,535.0,1077.0,1.0130841121495326
대전광역시,2014,07,595.0,566.0,1161.0,1.0512367491166077
대전광역시,2014,08,610.0,538.0,1148.0,1.1338289962825279
대전광역시,2014,09,637.0,548.0,1185.0,1.1624087591240877
대전광역시,2014,10,596.0,547.0,1143.0,1.089579524680073
대전광역시,2014,11,556.0,516.0,1072.0,1.0775193798449612
대전광역시,2014,12,535.0,500.0,1035.0,1.07
대전광역시,2015,01,711.0,633.0,1344.0,1.1232227488151658
대전광역시,2015,02,609.0,534.0,1143.0,1.1404494382022472
대전광역시,2015,03,674.0,631.0,1305.0,1.0681458003169573
대전광역시,2015,04,590.0,595.0,1185.0,0.9915966386554622
대전광역시,2015,05,595.0,571.0,1166.0,1.042031523642732
대전광역시,2015,06,567.0,561.0,1128.0,1.0106951871657754
대전광역시,2015,07,616.0,541.0,1157.0,1.1386321626617375
대전광역시,2015,08,564.0,528.0,1092.0,1.0681818181818181
대전광역시,2015,09,597.0,523.0,1120.0,1.1414913957934991
대전광역시,2015,10,563.0,592.0,1155.0,0.9510135135135135
대전광역시,2015,11,548.0,491.0,1039.0,1.1160896130346232
대전광역시,2015,12,509.0,431.0,940.0,1.1809744779582367
대전광역시,2016,01,590.0,537.0,1127.0,1.0986964618249535
대전광역시,2016,02,532.0,522.0,1054.0,1.0191570881226053
대전광역시,2016,03,617.0,582.0,1199.0,1.0601374570446735
대전광역시,2016,04,585.0,492.0,1077.0,1.1890243902439024
대전광역시,2016,05,559.0,463.0,1022.0,1.207343412526998
대전광역시,2016,06,527.0,525.0,1052.0,1.0038095238095237
대전광역시,2016,07,561.0,478.0,1039.0,1.1736401673640167
대전광역시,2016,08,524.0,508.0,1032.0,1.031496062992126
대전광역시,2016,09,550.0,555.0,1105.0,0.990990990990991
대전광역시,2016,10,521.0,464.0,985.0,1.1228448275862069
대전광역시,2016,11,430.0,465.0,895.0,0.9247311827956989
대전광역시,2016,12,421.0,428.0,849.0,0.9836448598130841
대전광역시,2017,01,510.0,498.0,1008.0,1.0240963855421688
대전광역시,2017,02,519.0,504.0,1023.0,1.0297619047619047
대전광역시,2017,03,529.0,501.0,1030.0,1.0558882235528941
대전광역시,2017,04,432.0,485.0,917.0,0.8907216494845361
대전광역시,2017,05,447.0,457.0,904.0,0.9781181619256017
대전광역시,2017,06,464.0,403.0,867.0,1.15136476426799
대전광역시,2017,07,482.0,446.0,928.0,1.0807174887892377
대전광역시,2017,08,527.0,425.0,952.0,1.24
대전광역시,2017,09,475.0,403.0,878.0,1.1786600496277915
대전광역시,2017,10,441.0,376.0,817.0,1.172872340425532
대전광역시,2017,11,383.0,391.0,774.0,0.979539641943734
대전광역시,2017,12,379.0,374.0,753.0,1.0133689839572193
대전광역시,2018,01,491.0,446.0,937.0,1.100896860986547
대전광역시,2018,02,406.0,391.0,797.0,1.0383631713554988
대전광역시,2018,03,410.0,408.0,818.0,1.0049019607843137
대전광역시,2018,04,393.0,396.0,789.0,0.9924242424242424
대전광역시,2018,05,449.0,411.0,860.0,1.0924574209245743
대전광역시,2018,06,385.0,409.0,794.0,0.941320293398533
대전광역시,2018,07,387.0,370.0,757.0,1.045945945945946
대전광역시,2018,08,376.0,383.0,759.0,0.9817232375979112
대전광역시,2018,09,364.0,348.0,712.0,1.0459770114942528
대전광역시,2018,10,362.0,341.0,703.0,1.06158357771261
대전광역시,2018,11,397.0,355.0,752.0,1.1183098591549296
대전광역시,2018,12,339.0,320.0,659.0,1.059375
대전광역시,2019,01,424.0,407.0,831.0,1.0417690417690417
대전광역시,2019,02,379.0,332.0,711.0,1.141566265060241
대전광역시,2019,03,407.0,403.0,810.0,1.0099255583126552
대전광역시,2019,04,380.0,354.0,734.0,1.073446327683616
대전광역시,2019,05,375.0,347.0,722.0,1.080691642651297
대전광역시,2019,06,340.0,336.0,676.0,1.0119047619047619
대전광역시,2019,07,328.0,350.0,678.0,0.9371428571428572
대전광역시,2019,08,327.0,339.0,666.0,0.9646017699115044
대전광역시,2019,09,344.0,322.0,666.0,1.0683229813664596
대전광역시,2019,10,337.0,346.0,683.0,0.9739884393063584
대전광역시,2019,11,314.0,320.0,634.0,0.98125
대전광역시,2019,12,312.0,287.0,599.0,1.0871080139372822
대전광역시,2020,01,393.0,341.0,734.0,1.152492668621701
대전광역시,2020,02,348.0,326.0,674.0,1.0674846625766872
대전광역시,2020,03,347.0,304.0,651.0,1.1414473684210527
대전광역시,2020,04,312.0,297.0,609.0,1.0505050505050506
대전광역시,2020,05,328.0,309.0,637.0,1.0614886731391586
대전광역시,2020,06,331.0,273.0,604.0,1.2124542124542124
대전광역시,2020,07,287.0,275.0,562.0,1.0436363636363637
대전광역시,2020,08,325.0,307.0,632.0,1.0586319218241043
대전광역시,2020,09,329.0,314.0,643.0,1.0477707006369428
대전광역시,2020,10,317.0,288.0,605.0,1.1006944444444444
대전광역시,2020,11,311.0,280.0,591.0,1.1107142857142858
대전광역시,2020,12,285.0,254.0,539.0,1.1220472440944882
대전광역시,2021,01,332.0,338.0,670.0,0.9822485207100592
대전광역시,2021,02,304.0,283.0,587.0,1.0742049469964665
대전광역시,2021,03,376.0,345.0,721.0,1.0898550724637681
대전광역시,2021,04,345.0,312.0,657.0,1.1057692307692308
대전광역시,2021,05,317.0,312.0,629.0,1.016025641025641
대전광역시,2021,06,348.0,290.0,638.0,1.2
대전광역시,2021,07,316.0,316.0,632.0,1.0
대전광역시,2021,08,310.0,283.0,593.0,1.0954063604240283
대전광역시,2021,09,335.0,291.0,626.0,1.1512027491408934
대전광역시,2021,10,316.0,276.0,592.0,1.144927536231884
대전광역시,2021,11,300.0,260.0,560.0,1.1538461538461537
대전광역시,2021,12,252.0,257.0,509.0,0.980544747081712
대전광역시,2022,01,359.0,362.0,721.0,0.9917127071823204
대전광역시,2022,02,350.0,307.0,657.0,1.1400651465798046
대전광역시,2022,03,323.0,313.0,636.0,1.0319488817891374
대전광역시,2022,04,319.0,308.0,627.0,1.0357142857142858
대전광역시,2022,05,306.0,304.0,610.0,1.006578947368421
대전광역시,2022,06,290.0,274.0,564.0,1.0583941605839415
대전광역시,2022,07,317.0,296.0,613.0,1.070945945945946
대전광역시,2022,08,389.0,379.0,768.0,1.0263852242744063
대전광역시,2022,09,383.0,322.0,705.0,1.18944099378882
대전광역시,2022,10,349.0,307.0,656.0,1.1368078175895766
대전광역시,2022,11,313.0,292.0,605.0,1.071917808219178
대전광역시,2022,12,272.0,243.0,515.0,1.1193415637860082
대전광역시,2023,01,349.0,334.0,683.0,1.0449101796407185
대전광역시,2023,02,325.0,324.0,649.0,1.0030864197530864
대전광역시,2023,03,338.0,321.0,659.0,1.0529595015576323
대전광역시,2023,04,299.0,305.0,604.0,0.980327868852459
대전광역시,2023,05,332.0,298.0,630.0,1.1140939597315436
대전광역시,2023,06,292.0,282.0,574.0,1.0354609929078014
대전광역시,2023,07,311.0,298.0,609.0,1.0436241610738255
대전광역시,2023,08,334.0,277.0,611.0,1.2057761732851986
대전광역시,2023,09,285.0,240.0,525.0,1.1875
대전광역시,2023,10,298.0,279.0,577.0,1.0681003584229392
대전광역시,2023,11,278.0,290.0,568.0,0.9586206896551724
대전광역시,2023,12,279.0,226.0,505.0,1.2345132743362832
대전광역시,2024,01,362.0,338.0,700.0,1.0710059171597632
대전광역시,2024,02,290.0,270.0,560.0,1.0740740740740742
